class,title_text,Predicted_Sentiment
0,Trump Already Mulling Cabinet Picks Clear Idea Hes fire rain james taylor fits style need SA audition perfectly cant find karaoke track high enough key,neutral
0,Donald Trump  Would Agree LOST Election TWEET excited jon today Good luck guys,positive
0,SICK KKK Holding Trump Victory Parade Ouch Stomachace ate lot,negative
0,Anniversary Berlin Wall Coming Trump Way Towards Building slow hate getting trailhead getting,negative
0,Students Find FCK NRS Scrawled Classroom Door Trump Starts Making America Hate gutted miss one night try  leave early lol friends visitin tired haha,neutral
0,BREAKING Trump Buildings Go Lockdown THOUSANDS Protest Trumps Electoral Victory VIDEOS Oh dear bgt,neutral
0,Top HillaryHater Going Keep Hounding Hillary Reasons made new youtube background photoshop httpbitlyAWwzn thanks,positive
0,Watch Moment Daily Show Realized Trump Probably Us VIDEO wish every day,neutral
0,Youre Mad Popular Vote Means Nothing Heres must time go home yes indeedy,neutral
0,Joy Behar Drops DEPRESSING Truthbomb Trump VIDEO Teng,neutral
0,Hillary Said Owe Donald Trump Chance Lead Dead Wrong hey chutti tiring travel tomo Friday,negative
0,Russia Brags Helping Trump Win European Allies Fear Weakening NATO  youre getting island,neutral
0,RIGGED Hillary Wins Popular Vote Republicans Claim WH Victory Well yeah hormone things basically given thought misbehaved specifically upset mom,negative
0,WATCH Van Jones Says EXACTLY Needs Said Tonights Election Results Video grreverytime gets new girlfriendIm bottom totem pole,neutral
0,Votes Trump Went Canadas Immigration Site Went HARD oh read,neutral
0,Lindsey Graham Sends Final F Trump Announces Voted TWEETS simple know use hahaa im glad youre okay x,neutral
0,Well Fcked Americas Brexit Becomes Reality Republicans Win Every Level Cat know yes dont remind im effin jealous aust times,neutral
0,Stock Market Literally SHUTS Dollar Drops Conservatives Kill Economy Voting Trump Yeah,neutral
0,Election Day Trump Calls Running President Waste Time VIDEO Doesnt go work tomorrow Good times Revision though,neutral
0,BREAKING Active Shooter Reported Outside Los Angeles Polling Location  Dead super bored friday night,negative
0,Internet Hilariously Reacts Picture Trumps Hideous Victory Cake TWEETS feels sick hmph,positive
0,Trump Supporter Pulls Gun Man Refused Vote Trump  KIISFM hey cant seems get ryans show online whats right,neutral
0,Trump Tries MANIPULATE Nevada Vote Gets Shut HARD worked today yesterday time card says worked oh well Hello weekend,neutral
0,WTF Theres Make America Great Hat Museum Case Trumps Election Venue IMAGE guitar aint herew yet feel like lost limb,negative
0,Couple Married  Years Disagreement Election Watch HILARIOUS Twist VIDEO good dayone bad thing another,neutral
0,Trump Gets HILARIOUSLY Mocked Looking Wifes Shoulder Voted horrible sleep rather bad mood,negative
0,WATCH Bill Maher HAMMERS Trump Final Plea Voters Fallon pretty cold outside today got another exam,neutral
0,WATCH Anderson Cooper HUMILIATES Trump Supporter Whining JayZ Hillary Rally doubt go instincts,neutral
0,Trump Could Win Landslide Prepare Laugh Cavs easier route Denver,positive
0,Jon Stewart Returned CRUSH Trump Colbert SPECTACULAR VIDEO Good afternoon Sorted technical glitch rainy BH monday lazy day daughters menfolk round roast dinner,positive
0,President Obama Gives Powerful Speech Hillary Clinton Rally Eve Election VIDEO Running errands little man Maybe wont act like  year old today,neutral
0,Katy Perry Releases AMAZING Campaign Ad PERFECTLY Describes Voting Hillary  looks exactly like get GH guitar hand,positive
0,Every Single Lady View SHREDDED Donald Trump Obvious LYING VIDEO nobody write,neutral
0,Paul Ryan GOP Donald Trumps Party posting late got back seeing Star Trek awesome,neutral
0,REPORT Trumps Mind SHATTERED Face Mortifying Defeat school tired didnt hear  texts last night lol Still tired love Jesus Christ,neutral
0,NC Republicans PROUDLY Brag Well Voter Suppression Tactics Working im gettin nd watch movie nd couple drinks nd shots ill try  get get back,neutral
0,Longtime Republican Strategist Cast Vote Hillary ITlesson school eating salad,neutral
0,MSNBC Host Actually CHOKES Saying Giuliani Could Attorney General VIDEO answered never learned write French basic stuff,neutral
0,White Grievance Queen Tomi Lahren Gets OWNED Lying Trump Assassination Attempt Epic ocd moment deleted sims file spent hours building set favorite food wrong,negative
0,WATCH Trump Adviser Stammers Grilled Chris Cuomo Hypocrite Im genius put rug washing machine left folding door half open machine moved door wont close open shaking head,neutral
0,Trump Verge Meltdown FBI Clears Clinton Emails VIDEO THATS FAIR CANT VOTE SAYS VOTING CLOSED VOTE EVERYDAY COULD VOTE LIKE ,neutral
0,Working Trump Speech Steve Bannons Pants Literally Caught Fire TWEETS got back  run really good,neutral
0,Obama SHAMES Hell Trump Heartless Fans Meeting Young Boy dunno man bout wendys mmmmmm dont gots Htown,neutral
0,WATCH Anderson Cooper BEATS Trump Campaign Manager Hypocrite ran outta bathroom passes maybe mrs French nice today,neutral
0,Way Door Harry Reid Gives Big Fck Republicans Hands Nevada Hillary hate fact nice outsidee im inside revisionn,neutral
0,Ted Nugent Appears Trump Rally Gropes Spewing Profanity VIDEO Ugh neck really hurts Im aquatards xox,negative
0,Racist Road Raging Trump Fan Calls Black Driver N Black Lives Dont Matter VIDEO knowledge Xmen starting scare,neutral
0,Barack Obama EVISCERATES Trump Trump Gets Blocked Twitter VIDEO watchinggg new video sooo good Addicted,neutral
0,Trump Fans Start Screaming WIKILEAKS PATHETIC Attempt Link Trumps Assassin Hillary god pisses always enter comps never winI sore loser,negative
0,REPORT Aides Take Away Donald Trumps Twitter Account curry shrimp yesterday lol love seafood,neutral
0,BREAKING Dir Comey CRUSHED GOPs Fantasies Endless Clinton Investigations TWEETS except move  ,neutral
0,Toronto Star Published Unauthorized Database Things INFURIATE Trump Hellooooooo Whats scene people,neutral
0,WATCH Jake Tapper SLAMS Trump Campaign Manager Touting Fake Assassination Attempt tee beefinwhat u supposed leavin,neutral
0,Trump Gets Handed Running Stage Guy Sign people idea depressing steakhouse able eat,neutral
0,Trump Camp LIED Teeth Assassination Attempt Trump VIDEO Got Saturdays framed signed foto last night Valentino rossi  aswell eee night,neutral
0,Trump Freaks Thousands Latino Voters Prove Election Rigged Good Morning Jess wanted say thank everyone following us tell friends us please,positive
0,SNL Gets Real Delivers Important Message Election Year VIDEO thinking new oh yes btw bankroll stays  bit yesterday wont whine bad beats,neutral
0,Bill Maher DIRE Election Message Whole Country Listen VIDEO ahhh FINALLY went yogurtland saved spoon hahaha,positive
0,Watch FLAWLESS Depiction GOPs OffTheCharts Madness sorry wahh lub u toooo,negative
0,Obamas EPIC Smackdown GOP Senator Using Ads VIDEO cupcake call anything bitch supposeand even certain circumstances,neutral
0,Tim Kaine Reveals Whos Trying Steal Election VIDEO burnt zuccini,negative
0,Trump GOP Facing CATACLYSMIC Disaster Nevada Early Vote Tallies Show Oh hope find kitten,neutral
0,Hillarys Secret Weapon End Campaign Trumps Biggest Piece Kryptonite madd bored,negative
0,Trumps Inner Circle Reveals BIZARRE New Goal Light Dwindling Odds Puzzled peoples mood swings makes somewhat sad cant pinpoint feel,negative
0,Trump Goes COMPLETELY Rails Hillarys Emails Takes Followers get copy wanna watch also,neutral
0,Watch Beyonc Tell Entire World Supports Hillary Grab Tissues VIDEO weber wrote leadership essay abt founder expansion didnt went well tried break America Lots money burned,negative
0,WATCH Joy Reid SKEWERS Trump Whining JayZs Language Hillary Rally Doh rush get Puma Open got pulled sad,neutral
0,Hillary HAMMERS Trump Awesome List Disqualifies President relaxing bed go sleep nice get house tonight,positive
0,Trump Gets STOMPED Whining President Obama Using Air Force One Campaign Trail truly impressive Cant come close Takes argument whether web needs subs new level though,neutral
0,WATCH Bill Maher Hilariously Thanks Trump Exposing Hypocritical Evangelicals charmer like football,neutral
0,Van Jones Powerful Conversation Trump Supporters Possibility Civil War VIDEO Thank Jon Thats sweet,positive
0,Virginia Trump Supporter Patrols Polling Place Gun Cops Say Okay missed today greatest day ever im burnt lmfao nice tan  rides  hrs ,neutral
0,Woman Raped Trump  May Terrorized Dropping Suit perhaps start including magic tweets BTW didnt write magic ur tweet,neutral
0,Game Thrones Creator Watching Trump Clinton Ads Theres One Stark Difference VIDEO FEEL LIKE,neutral
0,WATCH Wolf Blitzer NAILS Giuliani Wall Ten Grueling Minutes FBI Claims Im sorry want call aim couple hours need vent,neutral
0,BREAKING Melania Trumps Immigration Records Made Public Show Trumps ULTIMATE Hypocrisy ya would gained kgs working today,neutral
0,Strange Reason Donald Trumps Skin Gone Normal Orange heads THUMPING,negative
0,Obama Showed Us EXACTLY Handle Trump Fans VIDEO cant wait crack open doubt learn well support evangelizing cubiclefreedomness,positive
0,Hilariously Amazing Video Weve Waiting Election HOLY SHT Youve Got Vote last night cork come tomorrow wont even remember double sad face haha words lily allen FAIR,neutral
0,BUSTED Trump Supporter Used Poll Watcher Credentials Force Early Voters Leave Polling Place Lol went okay far tell test today geo zoned got like ,neutral
0,Unhinged Trump Supporter Holds Children GUNPOINT Damaged Trump Sign VIDEO makes want cry  grown men discuss characters Children,neutral
0,Newsweek Outs Trump Putins Puppet NATO Allies Terrified VIDEO go eat breakfast jay jays cafe one,neutral
0,Donald Trump Tells Veterans Hes Brave Hes Rich VIDEO fml stepped needle ouch waaaaa drycleaners,negative
0,Bridgegate Verdict Guilty Charges DOCUMENTS Well rite gt headache,negative
0,Mike Huckabee Tried Compliment Trump COMPLETELY Fed TWEETS wondering actually week bar pack peeps r leavin,neutral
0,Former Classmate Trump Smacked Son Hard Knocked Floor Waking workingHappy gonna great day today see itand im sore Running yesterday,negative
0,WATCH Anderson Cooper Schools Kellyanne Conway Hard Becomes Rambling Mess broke dresser shes since three,negative
0,Elected Official Oklahoma Calls Firing Squad Execute Hillary IMAGES Headaches suck especially stress related ones used get lot ,neutral
0,Comeys Old Boss Giuliani Knew FBI Letter DAYS Release Heres PROOF VIDEO really like Lady GaGas Paparazzi whatshappening,neutral
0,Secret Emails Prove GOP Trying Rig Election MAJOR Swing State getting new cellphone wednesday LG Voyager soo sweet cant wait long though,neutral
0,War Christmas Dimwits LOSE New Starbucks Cup Theres One TEENSY Problem VIDEO chili cheese fries bad idea lunch,neutral
0,America Laughs Melania Trump Hypocritically Whining Cyberbullying youre absolutely welcome love happy able help make moment happen,positive
0,FBI Agent Drops FATAL Truth Bomb Bureau Hillary Clinton youre gonna paint oh well,positive
0,CNN Host STUNNED Trump Advisor Denies Evidence Assault Allegations VIDEO joined Twitter Hiya world,neutral
0,CNN Panel Melanias Cyberbullying Stance Talk Husband VIDEO Indeed get song however unable listen,neutral
0,WATCH Fox Anchor Forced Admit Lied Likely Clinton Indictment Decided goI want see sweetie cant,negative
0,Senator Asks DOJ Step White Supremacists Vow Engage Poll Watching feeling better still coughing moving yet impossible,neutral
0,FBI Investigating Twitter Account Goes Trump TWEETS Really big spider floor two metres away actually little scared,neutral
0,Nikki Reed DESTROYS Trump Insulting Women Epic Video tell grandmother say hello,neutral
0,WATCH Nicole Wallace Takes Trump Woodshed Bullying NBC Reporter Katy Tur hunter Ah Comedy Central Frasier morning till twelve guess goes morning,neutral
0,Trump Campaign Manager Gives SICKENING Interview Enormous Sacrifices Trump Made VIDEO feels slightly better sure miss himhes going hard get messed donutscomfort,neutral
0,Think Hillary Trump Bad Candidates Seth Meyers Clears Bullsht Idea need get shut eye cant lets try  time Ta Ta Twitterworld,negative
0,GOP Governor Calls Blacks Colored People VIDEO DANGwhen plant thorny bushes OUCHno kitty hugs today,neutral
0,Hillarys Reaction Cubbies FINALLY Winning World Series PRICELESS IMAGES Nanay cried reading card gave Hugged next thing knew crying Haha cry babies Love,positive
0,Trump Supporters Booby Trap Polling Place Spill Blood Election Volunteer VIDEO cant wait Daughtrys new album Ack Two months,neutral
0,RightWing Militias Preparing Wage War Hillary Clinton Beats Trump FF later busy making plans today Beshie gonna DC June  bball game,neutral
0,Trump Got Dealt STINGING Blow SonInLaws Newspaper seen Fifth Element makes super green lot funnier,neutral
0,Anthony Weiners Alleged Teenaged Victim Pssed Comey Like double posting twitter lol dont take anything,neutral
0,TrumpLoving Oklahoma GOP Rep Busted Calling Hillary Clintons Murder SCREENSHOTS friday feels boring time fun today much mood either,negative
0,Obama OBLITERATED GOPs Threat Kill Supreme Court Hillary Wins excuse theres jkidding lolso long  yr fun night starts lol,negative
0,Trump Fan Sexual Assault Victims Grow Set Get VIDEO fair enough actually dont give xmen mad max fine,neutral
0,Trump Supporters DESTROYED Black Church Disrespectful Way TWEETS MondayFunday Wake peopleand keep awake please Today going long oneI already feel Eww,neutral
0,Hillary Unleashes BRUTAL Rant Trump Supporter Calling Husband Rapist VIDEO dont depress motherinlaw staying weekend Someone else wait kids,neutral
0,Trump FURIOUS Jon Stewart Mocks  Minutes Straight Veterans Benefit VIDEO girl stay inviting followup hahaha phone call check,neutral
0,University Official Said Rape Victims Actually Sick Head fair want sticker moved away London,negative
0,Republicans Florida Giving One Presidential Candidate Pretty Big Lead Already VIDEO starting day little Northern Light,neutral
0,DAMNING New Poll Shows BIG Chunk Federal Employees Could Quit Jobs Trump Wins tired,neutral
0,AntiSemitic Trump Supporter Wants Know Hes Actually Racist VIDEO Soooooooooo glad learn Farrells ice cream parlor staging comeback Cal bad Mission Viejo mall,neutral
0,Trump Fan Openly Admits Planning Assassination Hillary Shes Elected IMAGES loll course tooo love new song toooo,positive
0,Bill Clinton LOSES Goes Heckler Insulting Obamacare VIDEO traffic way home traffic lights greenIm afraidIowe karma big check,neutral
0,Trump Agriculture Advisor New Nickname Clinton Worse Trumps SCREENSHOTS homeworkboring,negative
0,Dakota Access Pipeline Protest Fund Asks  Get MUCH hard copy doc reviewwhile writing comments realized forgotten writing ie papercan hardly recognize read back,neutral
0,Federal Judge Demands RNC Reveal Details Voter Intimidation Pact Trump luv someone fear wish someone exsplain ,neutral
0,Trump Threatened Make  Girl Raped Disappear Kill Family Witness Morning everyone Hope great Sunday,positive
0,SNLs Head Writer Knows Would Hillarys Emails Lose IMAGE Looks like Twitter,neutral
0,Even TrumpSupporting GOPers Railing Comey Influencing Election beautiful song anyone could use pick tonight ,neutral
0,Trumps Tax Evasion Perfectly Legal Claims Tax Lawyers Say Probably PrintChick exactly Thats first time saw reply Jon Never going Oh fun new phone,neutral
0,Veteran Spy Trump Trading Secret Info Russians rey Nah really gradually PTFE tape goes  mm time Ive years love x,neutral
0,Cast Grace SHREDDED Trump HILARIOUS Musical Spoof VIDEO honey thank business exam tomorrow,positive
0,Telling  Lies One Day Trump Calls Fact Checkers Scum VIDEO least legal kuwait u werent driving SUV u get ticket big smile,neutral
0,Democrats Four States SUING Trump Voter Intimidation yup stil work,neutral
0,Kellyanne Conway Laughs Trumps Pending Child Rape Case Hillary Sent Emails VIDEO Oh love em think kind preservatives theyre using stay justbaked kinda makes sick,neutral
0,Donald Trumps Email Scandal Actually Broke Law JAIL dads drunk Today successful,negative
0,Robert Reichs Conversation Fmr GOP Rep Exposes Much Fascist Trump marriage isnt legal everywhere,negative
0,Ohio Democratic Headquarters Vandalized Literal Load Sht TWEET IM SORRRYY went cinema broth cause im cool yeah im sorrrry TOMORROW THO ILL MAKE SURE,neutral
0,Christians Create Grisly Haunted House Claiming Pulse Nightclub Victims Got Deserved Nope travel wants pay,neutral
0,Harry Reid TORCHES FBI Director Comey Believed Principled See Wrong Good morning David Happy Mothers Day mom lol bad u cant awesome,positive
0,WATCH Mark Cuban Informs Fox Host Media Would Cover Trump Better Would Shut sunglasses broke,neutral
0,Internet Erupts Mockery Sarah Palin Posts Something Monumentally Stupid TWEETS nasty cough cant sick huge weekend ahead,negative
0,Kellyanne Conway LOSES Jake Tapper Calls Trumps Bigoted Fans VIDEO Really enjoyed Star Trek great movie amazing special effects Definately recommend even Trekky,positive
0,Trump Fans Wisconsin Game Wear Obama Mask Noose Attached TWEETS photos lovely knew talented photographer journalist,positive
0,SHAME Proof Trump Doesnt Care Military Veterans wonderful spend Mothers Day mum,negative
0,Newt Gingrich Unwittingly Makes STARTLING Prediction  Election Even Happens Catch DVD rented Blockbustercom yesterday cracked Figured  minutes movie,neutral
0,Military Expert Vows Take Trump Challenge lovely weekend,positive
0,Trump Supporters Caught Making AntiSemitic Chants Official Rally VIDEO call,neutral
0,New York Magazine Confirms Trump LITERALLY Cares One Thing Winning dublin,neutral
0,Trump Supporter Kicked Trump Rally Bet Guess VIDEO jealous im asylum right,neutral
0,Virginia Paper Trolls Gov Pat McCrory Hard Endorsement ReElection giving shouts peoples Twitterville,negative
0,Trump Says Hillarys Emails Worse Watergate Watergate Prosecutor SHREDS Pwnd sides,neutral
0,BUSTED Trump Supporter Tries Rig Election GOP Gets ARRESTED today maintenance day flat blogyeahhhh lot little works,neutral
0,WATCH Trump Crudely HUMILIATED Woman Onstage Accidentally Didnt Introduce NHL fan either team head says Detroit feet say Pens heart doesnt care GO KINGS ,negative
0,Learn FACTS FBI Saying Concerning Hillarys Emails Trump LYING DETAILS busy lovely time,neutral
0,REVEALED Trump Creepy Pervert Pregnant Women VIDEO great chat friend Hes totally putting mind ease,negative
0,Team Trump Puts Proverbial Gun GOPs Head Support Nominee Else Ive problem charmed fast mean Ill cross fingers,negative
0,WATCH Racist Fox News Goon Gets PUNKED Comedian Streets year Cant catch wont NY till Oct  ,neutral
0,WATCH CNN Host Calls Trump Supporter Urging People Grab Guns Trump Loses Oh sure Thx,neutral
0,Jimmy Kimmel Asks Trump Supporters Say ONE Nice Thing Hillary Happened VIDEO cant comment directly someone Im alone,neutral
0,Report Hillary Wants Joe Biden HUGE Role White House responding email,negative
0,Donald Trump Cancel Election dont even know sporting social enterprise means,neutral
0,OUTRAGE Bundy Family Terrorists Get ScotFree great awesome crying cuz wanted bad,positive
0,Gary Johnson ANOTHER Insanely Incoherent Meltdown Interview VIDEO Right Pull chair welcome,positive
0,WATCH Trump Supporter Says Women Shouldnt Allowed Leaders Romantic evening papa murphys battle BC history channel,neutral
0,Trump Sends DANGEROUS Tweet Claiming Voter Fraud Texas State Voting Officials Call BULLSHT really smoke,neutral
0,Trumps Problems Women Get Worse Another Beauty Queen Comes Forward Assault Story Bloody sunburned,negative
0,Republicans Plan Strangle Supreme Court Death Retaliation Hillary Victory yeah big chill good foods good music great weather cool day Bro,positive
0,Jill Stein Millions Thanks Big Pharma Big Oil Wall Street awwww Im sorry changed picture rock like,positive
0,Uncovered Video Trump Makes CREEPIEST Comments Yet Daughter VIDEO ohhh cant fun hell manned looks like got done today,neutral
0,WATCH Trump Supporter Lynches Hillary Doll Rally Trumps Appeal Black Voters gonna ask boom boom morning,neutral
0,Donald Trump Hundreds People Insulted Twitter Deserved dont forget follow emma london like said would wish aswered calls cost ,neutral
0,BUSTED Trump Supporters Get Caught Creating Fake Badges Intimidate Voters Polling Places im gonna miss grand prixIm going try sneak back room,negative
0,WATCH Anderson Cooper Ana Navarro NAIL Hypocrite Newt Gingrich Wall close tennessee,neutral
0,Democrats SUE Republicans Plot Rig Election Yeaup gonna tell ya,neutral
0,Libertarian Candidate Gary Johnson STUNS America Statement Presidential Election trying wake finding hard,negative
0,Analysis Trump Camps Spending Shows Trump Wins Backward Campaign EVER need play something Mary Poppins everyone knows thats rooms get tidy,neutral
0,WATCH Joy Behar CRUSHES Newt Gingrich View Disrespectful Attack Megyn Kelly Omg seen sun moon place disproves theory person,positive
0,Rudy Giuliani Gives INSANE Reason Trump Isnt Racist VIDEO Europe sounds  finish exam Teus well talk,neutral
0,Hannity Loses Sht Social Media POUNDS Racist Offer Send Obamas Africa Oh God end first course dont believe yeh many exams Lalala everything wonderful,neutral
0,Trumps Hollywood Walk Fame Star Bashed Bits Sledgehammer im sick sad cold,negative
0,Helen Mirren BURNS Donald Trump Womens Event AWESOME shut,negative
0,Trump Threatens Joe Biden Says Would Love Fight Mr Tough Guy VIDEO guess Ill drive back nine hours,neutral
0,Trump Supporter Threatens Megyn Kelly Putting Newt Gingrich Place youre harlem im jealous right miss living nyc,negative
0,FBI Received Voter Suppression Complaint TERRIFY Trump Im letting Reach sink Thats sure Im still presenting joint HON Owens Mon  Im Sat ,neutral
0,Megyn Kelly Called Trump Predator Newt Gingrich Said Next DISGUSTING VIDEO Wishes pool,positive
0,Backstreet Boys Send Harsh Message Trump Use Song DETAILS test SEO SMO marketing try,neutral
0,Richard Branson Trump Came Broke Vowing Revenge Wouldnt Give Money another day office sun bursting skyand women eh wellback keyboard,neutral
0,Dont Rent Ns Smoking Gun Proves Trump Family Racism VIDEO rushing sitter pick  preschooler,neutral
0,Trump Freaks Talks World War Three VIDEO didnt give followfriday advice like told,neutral
0,AUDIO Hannity RACIST Meltdown Wants Send President Obama Family Back Africa awake sadly seeing Leon today,neutral
0,Altrighter Gives DISGUSTING Reason White Baby Boom Happen President Trump TWEETS uqh soo boredd supposedd asleep cuzz wakke upp earlyy juss cantt sleepp omq tomorroww iss mothers dayy,positive
0,Trumps Condolences Grieving Star Wanting Fck awesome Whadya get,positive
0,WATCH Texas Judge Leaves Republican Party EPIC Video Ripping Trump GOP gone bed ages ago tedtalks Gotta get early,neutral
0,Hillary Secured Important GOP NeverTrump Endorsement YET totally chilled day relaxing garden lovely weather Shame go work tomorrow,neutral
0,BUSTED Wisconsin Clerk Gets Caught Trying Rig Election Trump Well hope good weekend even good day work  already monday hereso far good,positive
0,WATCH Racist Fox Host Celebrates Good News Black Votes VIDEO Good Rachel nowt,positive
0,WATCH President Obama ZINGS Hell Trump Jimmy Kimmel  got hit car got screwed  oepn wounds broken finger broken toe toe nail fed,negative
0,Obama Says Blame Donald Trump Ahole Michelle Hit Campaign Trail already miss Mohawk,negative
0,Trump TREMENDOUS Shock Thinks Refuse Accept Election Night Loss got  tips last night N earned bulk money anywho,negative
0,Writer HILARIOUSLY Pranked Trump Tricking GOP Candidate Following TWEETS bought pool instead going California pool broken wasted vacation money next  years,neutral
0,Elizabeth Warren SHREDS Trump Call Nasty Women Everywhere Fking AMAZING VIDEO Listening Lady Gaga Relatives left Mothers Day celebration,neutral
0,Scumbag Gets  Days Jail Trying Murder Woman Refused Sex Cleaning finding stuff sell Im poor,neutral
0,Eric Trump Dad Carried Weight Country Last  Months VIDEO OMG spit drink RIP hair straightener,neutral
0,TinPot Tyrant Trump Thinks First Amendment Goes FAR VIDEO Thank much neitherrrr,neutral
0,Top Lawyers Go Trump Offer Defend Accusers FREE TWEETS Ahh normally would jump im manning office solo today,neutral
0,Sean Hannity Got OWNED George W Bushs CIA Director mmm nothing lucky ive got great friends like u cheer,positive
0,Donald Trump Going HATE NY Times Published Morning wats racism australia nice,neutral
0,Trumps Economic Plans Got HUGE Black Eye Conservative Economists Aeroplanes Know Plato One favorite WKP songs ,positive
0,Unearthed  Trump Interview Shows COMPLETE  Immigration Policy VIDEO feeling better nothing yesterday lay around hate missed youth leader polar bear swim gotta love youth,neutral
0,MAJOR Trump Donor Says Rape Regret painting,neutral
0,Man Tried Dictate Women Wear Gets ROYALLY OWNED House oh nos happened,neutral
0,Latest Polls Show Hillary Could Win One Important Deep Red States Getting ready launch podcast chapter  Turning Left Albuquerque morning know youre excited,neutral
0,WATCH CNN Pundit Hilariously Turns Trumps Drain Swamp Slogan hard keep everything Theres whole coldplaying twitter facebook talk real life Impossible,neutral
0,Reince Priebus WEIRD Balancing Act Regarding Trumps Rigged Election Talk clock work,negative
0,WATCH Trump Supporter Admits Make America Great Means Vile also twitter follow us know latest,neutral
0,Eric Trump Got PUNKED Latina Sisters Wearing Trump Shirts Written Spanish IMAGES kno kknow sigh sux,negative
0,Jan Brewer Insults EVERY American POW Defending Draft Dodging Trump Mr Tweet think,neutral
0,OOPS Trumps Campaign Manager CAUGHT Calling Trump Whiner VIDEO ive become one pathetic girls feel lonely without boyfriends hahaha miss josey already,negative
0,WATCH Trump Gets Handed Alec Baldwin Tom Hanks SNL nicole raining make sure bring umbrella See pack train Im today,neutral
0,Log Cabin Republicans Finally Grow Pair Comes Trump haha sorry past bedtime,neutral
0,Ivankas Clothing Line Could LOT Trouble Father Sick Sexual Predator Texas Chainsaw Massacre Next Generation Tis nothing pure insanity title Queen watching bad horror films,negative
0,Trump Supporter Aims Gun Hillary Asks Donald Give Order Assassinate definitely missed listening Spill Canvas miss seeing live well Im stitches ooooover oooover oh,neutral
0,BUSTED Trump Running Mate Mike Pence Caught Suppressing  Black Votes great weekend Stuttgart befahconference Wonderful people nice discussions lots fun Together strong,positive
0,GOP Calls Thugs Stop Clinton Winning Key Swing State goes bowling anymore friends,neutral
0,FAIL Trump Organizations Credit Score Make Laugh Im following wearing Converse,neutral
0,Stephen King Makes Trump Newest Horror Story Fans Respond PERFECTLY hun okay see alot posts exercising like madnot eating sleeping,neutral
0,WATCH Trump Admits America Pay Dumb  Billion Wall brokey,negative
0,Trump Supporters Declare WAR Paul Ryan Republicans Blame fun time concert almost got picture Taylor Momsen freakin next line left,negative
0,Donald Trump Jr Says Bragging Sexual Assault Fact Life hm im happy want join drama practice today,neutral
0,WATCH Lemon CNN Panel Laugh Trump Supporter Denying Everything Done finally synced iPod,positive
0,Longtime Trump Friend Russell Simmons Drops Bombshell Trumps DISGUSTING Racism Toward VIDEO register youll able buy prepresale next year Saturdays gonna mayhem internet wake early girl,neutral
0,Trump Ruined Name Badly Hotels Resort DRASTIC Steps Bring Business  dont really mean anything anymore L good old top pops every sat friday something,negative
0,Curt Schilling Wants Elizabeth Warrens Seat Dammit Cant Figure Jews VIDEO im home videoke Funtime yey got loads tickets nyahahaha,neutral
0,Trump Tries Throw Michelle Obama Bus Falls Flat Face Instead VIDEO Nothing like waking slow morning Docs appt today,neutral
0,Salma Hayek Turned Donald Trump Date Revenge Classic Trump Tanya jealous Im Mikes new favorite tried kiss weekendpictures follow ,neutral
0,Daily Caller Edits Womans Tragic Pregnancy Story SICKEST TWISTED Way Imaginable Im slightly disturbed Hollyoaks tonight really dont think something shown ,neutral
0,Hillarys Response Trump Tweeting Debate Pure Comedy Genius TWEET Sad fitness center reopens Zumba class anymore found today last class closure,neutral
0,KKK Poster Boy David Duke Qualifies Louisiana Senate Debate Held Black University h im gonna go big house borrow sis guitar play maybe write,neutral
0,Trump Declares Unanimously Third Debate Internet LAUGHS Morning Coffee fresh air,positive
0,Former RNC Chair Michael Steele Refuses Vote Donald Trump oh good Ive wanting watch movie nooobody would watch wme,neutral
0,WATCH Weird Al Yankovic Relives Third Debate BEYOND Compare Sleeeeeeeepy Im Goodnight twitterverse,negative
0,GOP Lawmaker Lady Needs Told Shes Nasty go antigravity chamber tell gravity suck,neutral
0,John Cleese BURNED Trump Voters Dumbest People Planet TWEETS friendss theree birthdayy X,neutral
0,Trump Spews FILTH Charity Event Audience BOOS CHEERS Hillary VIDEO  summer,neutral
0,Trump Supporter Preparing WAR Hillary Wins demi say hi enough replay please love much,positive
0,Kansas Republican Thought Touting Profound Hitler Quote Good Idea Wasnt Boo Im lonely bored,negative
0,Shonda Rhimes Gives Donald Trump HILARIOUS Education Late Term Abortion TWEET hurts breathe,negative
0,Bette Midlers Response Trump Accepting Election Results Absolutely MAGICAL TWEET Dream World battle evil Spork Horde Later folks,neutral
0,WATCH Carol Costello HUMILIATES Trump Supporter Whining Mythical Voter Fraud waaaaayyyyy hot,negative
0,BREAKING Trump Declares Accept Election Results Win VIDEO always get left,neutral
0,WATCH Keith Olbermann SKEWERS Trump GOP Undermining Democracy surely uploading could wait got home Im enjoying party,neutral
0,Americas Corrupt Sheriff Set Lose ReElection Bid LANDSLIDE might start Spanishany min nownope cant,neutral
0,Trump SEETHING Congressman Obliterates Nasty Woman Debate Insult TWEETS yeah exactly fans overpower haters anyday u know wat wat u wnt dnt even care anymore know truth,neutral
0,Sarah Palin Calls Executing Democratic Cheaters Election Day talkshow Larry Cage,neutral
0,Court Forces Ohio Allow Millions Illegally Purged Voters Back Rolls take long install ,negative
0,WATCH Van Jones Epically SCOLDS Trump Supporters Defending Rigged Election Debate Talk go work typical sunshine deep sleep stupid friday,negative
0,Trump Said Hillary Reason Hes Branded Sexual Predator UhKnee,neutral
